Product_Name,Rating,Review_Comments
Audiovox 8610 Vox Prepaid Phone (Virgin Mobile): Cell Phones & Service,5.0,"This phone is great!  It has all the basic features I wanted out of a phone and I was able to fix the  low ringtone problem by searching for ""audiovox 8610 hack"" over the internet.You can purchase a cable on ebay and d/l some free softwares over the net. Then you can make all the ringtones you ever wanted for free.  Of course you have to be computer-savey to do so.  So don't do it unless you know what you're doing.The phone allows 20 seconds of mp3 and midi playback for each ringtone.  The cool thing is that each ringtone can be attached to a phone number in the phonebook so you know who's calling by the ring.I downloaded a bunch of sound effects wav files from the net and mix 'n match them into an mp3 file for some great ringtones.  example:  3 stooges sound +  bell ring + whistle +  homer ""doh"" + wolf howl - all in one 20 second ringtone.I also made some ringtones out of my favorite rock songs as well.  I noticed some songs and sound-effects are louder than others.  Thus I only keep the loudest  ringtone and they're very loud!  I only set the sound volume to 3 and I can hear the ring in my pocket and backpack.Overall, this phone is always on sale at places like Target. If you can make your own ringtone and download it into the phone, you can have all the free custom ringtones you could ever dream of"
Audiovox 8610 Vox Prepaid Phone (Virgin Mobile): Cell Phones & Service,4.0,"I have to admit, if you want more from prepaid, Virgin Mobile is a rip off. But if you're only going to use your phone once in a while, then it's alright. I bought my Audiovox about a year or two ago and it was a good investment. Sleek phone, outer dsiplay, the calls were good quality and I never would get dropped calls. Furthermore, the color display is great and the battery life is amazing. The phone has all the basic features, looks great, and is practical for anyone who's not looking for anything outrageous like cameras or Mp3. I have also say that despite the service Vmobile has good phones.But now that I'm needing my phone more and more I'm ready to dump Virgin Mobile because the whole 25 cents a minute and 10 cents after that is too expensive. I have to agree with the other reviews. And for their new ""promotions"" those hardly last and are only for new customers..so much for customer service. The ringtones are a little pricey, but still reasonable; test messaging is available at 10 cents, good price. If you want to get more features, minutes, whatever, I say look into other prepaid offers like net10, tracphone or T-mobile. You get more prepaid with t-mobile but the phones with good stuff will cost you a bit more"
Kyocera switch_back Prepaid Phone (Virgin Mobile): Cell Phones & Service,4.0,"hey...im also 14 yrs old and i've owned this phone for about 2 months....i absolutely luv this fone...i originally wanted the tmobile sidekick. but i couldn't switch my carrier and it was waayyy expensive...so i looked for a fone that is great for texting and i wouldnt have to pay alot for texting...and i found this one !!!!...the only thing is it doesn't have an mp3 player nor a camcorder...also, it is a bit bulky and it doesn't have as much features as the enV...but i have it for what i wanted it for....TEXTING...this fone has instant messaging and multimedia messaging..virgin mobiles service is good, but i have to be honest i do not use this fone to talk, but only to text...so i can't tell u how the talking service is...my parents totally luv virgin mobile for teens...u don't have to be a teenager to have this fone, but this fone is ideal for a ""text-crazed teenager""..BUY THIS FONE !!!*** i jus found out that kyocera has a new upcoming fone...its lyke the 2nd version to the switchback...its called the kyocera m1000...so look it up and see wat its about...it looks just lyke the ""enV"
Kyocera switch_back Prepaid Phone (Virgin Mobile): Cell Phones & Service,4.0,"I bought my cell through an auction site about 2 months ago, so I got a good deal on it. Well, as some have mentioned the phone has shutdown on me only once while I was using the QWERTY keyboard. Other than that I have had no problems, call reception is great. The camera on this phone isn't the greatest but I don't need it to be high end for the basic fun pics I take. If you're looking to get zoom in, larger, clearer pictures this isn't the phone for you. The camera screens can be a bit confusing but I've learned to deal with it & my pics come out as I like. A strange feature is the speakerphone, while it is quite loud & clear, Kyocera placed it on the inner flip side of the phone which muffles the sound. Aside from these things, I love my switchback. The QWERTY keyboard is perfect for txting but may be too cumbersome for larger fingers as the keys are small. As far as plans are concerned I don't have any problems w/ over charges since I have the 18 cents/min plan. It's good to know that the monthly plans aren't recommended though. A bonus to the per minute plans is the Sugar Mama service, where you get free airtime for giving your opinion on minute video clips. Good for purchasing games or ringtones w/o using up your top-up money.And this cell isn't only for the young crowd, I'm an over 25 mom. I got this phone b/c other carriers hardly carry QWERTY phones & those that do require addt'l internet service plans (like Blackberry's, Black Jack & Palm TREO's). I only wanted to easily send txts & have it in one compact phone. This was ideal for me"
Kyocera switch_back Prepaid Phone (Virgin Mobile): Cell Phones & Service,5.0,"Ok. I can say I have been a realtor, a nurse,an HR person, a mom. That means a heavy phone user- since 1990. My first phone was the old motorola brick analog. One of the greatest and biggest phones ever. I remember my first digital phone, and first pnone with games. I have had a total of 5 phones, motorola, nokia, ericson, panasonic. This kyocera is the best. I don't want a treo palm because I already travel with a lap top. What I want is a text phone that is small and easy to use. This querty key board rocks. The menu is just like a computer and easy to make selections. The more features you need on the phone, the more you want a qwerty key board. Get this phone and be happy. Also the saleslady threw it on the ground and when the back came off she snapped it back on and used it. Very sturdy little phone, and the antena is the loop so it won't poke you. Comes with  a very easy to read guide book so start up is easy. I paid $199 for this phone in my region and it is worth every penny"
Motorola C332/ C331g/ C333g/ C350/ C350g/ C353/ C359/ C650/ V180/ V186/V188/V220 Rapid Travel/ Home Plug In Wall Battery Charger: Cell Phones & Service,5.0,"I have a Motorola V220 phone and this charger has worked great and problem free for last three month.  The cord is about 3 feet long and it plugs in horizontally, which is nice in that it does not block the second outlet.  It's fairly light weight and made of plastic, but seems durable enough.  A small red LED lights up when the charger is pluged into an outlet, regardless of whether you're charging your phone or not.  I debated giving this four or five stars and decided to give it five based on the great price"
Samsung Blackjack Smartphone (at&t/Cingular): Cell Phones & Service,5.0,"I purchase this phone for both my wife and I, and we both love them. Windows Mobile 5 takes a little time to learn to navigate, but is very versatile and functional. Reception and call quality are great, and pairing with a bluetooth headset was quick and painless. The screen is bright and crisp. There is no 3g in my area, but Edge works good and the speed is bearable for simple web browsing. Media player works well. Battery life is good with 3g turned off. This phone comes with both a standard and extended battery. With pretty heavy usage, I still have 1/2 battery power at night. 3g is said to really suck the power, though. Lots and lots of 3rd party software available to make this phone do pretty much whatever you want"
Samsung Blackjack Smartphone (at&t/Cingular): Cell Phones & Service,5.0,"I've been using my Blackjack for about 3 months now and I love it. Sure there are things I would change, but the Blackjack has come very close to fulfilling all my wishes. Cons: * The keyboard buttons are really small, but then I'm not sure how you could fit all of them on the phone if they were bigger. And I wouldn't want the phone to get any bigger. * If you ever see an ad that has a number like this - ""1-800-Big-Deal"" good luck on figuring out the alpha-to-numeric translation. Haha. I had that issue not long ago. However, I think all smartphones have that issue.* Lacks voice dialing via bluetooth headset. This one is big for me. I upgraded to the BJ from a Razr and really miss this feature.Pros:The list would be too long if I mentioned all the great features about this phone. So here are a few:* Browser support is awesome! I can view everything, even Flash apps!* VPN support. If you are corporate, 'nuff said. This rocks.* Easy bluetooth setup and management.* Perfect size for a Smartphone. Not too wide and very thin.* Glass screen (doesn't scratch) and screen resolution is unbelievable.* Quick toggle scroll button on side is a life saver.* Extended life battery comes with the phone. * Easy side access to SD card. No having to slide the battery off to remove or replace.There are a ton of great things about this phone. I hear the iPhone is supposed to be the real deal, but until I see for myself, I'm sticking with this beauty. Buy one. You won't be sorry. I got mine for $75 with a $75 rebate. Free? Can't go wrong which ever way you look at it. :)"
Samsung Blackjack Smartphone (at&t/Cingular): Cell Phones & Service,4.0,"This phone is a great corporate phone.  It is the best windows mobile phone currently available, in my oppinion. They overlooked a few features:  -There is no LCD light to tell you its charging status - instead the screen has to be on all the time.  -There is no way to know when the num lock key is on - so you just have to press a number key and see what comes up.-In order to unlock the phone, you have to press the on/off button at the top of the phone, which is not in a very convenient location.-The track wheel feels pretty cheep"
Samsung Blackjack Smartphone (at&t/Cingular): Cell Phones & Service,4.0,"this has a nice wide color screen with amazing clarity and picture quality.  Syncs to Windows PC and MS Office with ease.  Great feature is the off phone battery recharging and the included second battery.  Having one battery to recharge and using the other until the phone dies should keep the life of the battery longer.  Not having to worry about plugging in to recharge is totally awesome.  Nice to see this feature return.  When cellphone first came out this was a standard feature, then it was optional, then it was gone.  Get the extra long life battery if you plan to use this as a video or MP3 music player.  Video conversion is a bit spotty and frustrating.  Many videos will convert and then not display.  Music is no problem.  Any MP3 or MS Windows media player audio format will play.  Convert is easy with Windows Media Player 10 or 11.  Sorry Win2k users (forget NT or Win9X or Me), video conversion is not available on any MS OS older than XP and Windows Media Player 10 and 11 are only on XP.  Get a MicroSD card and put your music on that card and you can play it from there.  Pictures can also be stored on the SD card or in the 64Megs of internal memory.  Since this is a MS Smartphone, there are lots of 3rd party software and games for this phone.  Be aware of the aspect ratio, this is a landscape display and not portrait.  If you get games or applications for it be  sure of the aspect ratio.  This is a 240H by 320W display.  Size your pictures to the display and you will be happy with the clarity and sharpness. The thumbwheel is great for navigation and web browsing.Niggles:1. Camera is slow and not very clear, but none of the camera phones I have seen are very good either.2. need more ring tones. The ones that come with this phone are lame at best.  Download or create some of your own.3. Need more menu choices.  The ones that come with it are OK but take some navigation to get around.4. Hate the Cingular activation policy and cost for the internet access service (but that is not the phone's fault so maybe I should not list this complaint)"
Motorola Slvr L6 Crystal Clear Hard Shell Case: Cell Phones & Service,4.0,"Product is ok, don't think it'd protect you phone if you dropped it while standing up.  But it is aesthetically appealing, will protect from small scuffs and scrathes"
Eforcity 3.5mm Stereo Headset / Speaker Adaptor for Sony Ericsson J100a / J100i / J220a / J220i / J230i /K310a / K310c / K310i / K510a / K510c / K510i / K610i / K750c / K750i / K758c / K790a / K800i /W810/M600i / M608c/P990c / P990i /V630i/W300c / W300i /: Cell Phones & Service,4.0,I bought the item form Eforcity. It is unbelievably inexpensive for how well it works. Since it let me use my headset for my cell phone
Eforcity 3.5mm Stereo Headset / Speaker Adaptor for Sony Ericsson J100a / J100i / J220a / J220i / J230i /K310a / K310c / K310i / K510a / K510c / K510i / K610i / K750c / K750i / K758c / K790a / K800i /W810/M600i / M608c/P990c / P990i /V630i/W300c / W300i /: Cell Phones & Service,5.0,I was concerned with the 1 star review so I ordered from desirepro (who had a higher rating) instead of Eforcity. I received my order promptly and it works well
RIM BlackBerry 8100 8100c Pearl Leather Pocket Case HDW-12725-004 - Bulk Packing: Cell Phones & Service,5.0,"I used the Seidio rubberized case before this. It is thinner and the Pearl is barely noticed in a pocket. This case is about 1/2 inch wider and thicker, but it protects the phone on all sides except the top. The phone slips in and out effortlessly. It looks great, and the magnet puts it to sleep, which is nice. Even though it is a bit more bulky I can't go back to the Seidio because of the protection and looks. I just use a screen protector, but many use Best Skins Ever with it no problem. It's also pretty cheap ($15). Less than the Seidio and other pouches out there."
Eforcity USB Data Cable for Samsung SCH-U420 Nimbus / SGH-D800 / SGH-D807 / SGH-D820 / SGH-T809 / SGH-P300 / SGH-T509 / SGH-Z510 / SGH-Z540 /SCH-U740: Cell Phones & Service,4.0,"You can pretty much do anything you would like with this product!! The only draw back that i could find is that it doesnt charge while you have it plugged in. Other then that, you can manager anything you would like"
Eforcity USB Data Cable for Samsung SCH-U420 Nimbus / SGH-D800 / SGH-D807 / SGH-D820 / SGH-T809 / SGH-P300 / SGH-T509 / SGH-Z510 / SGH-Z540 /SCH-U740: Cell Phones & Service,5.0,after talking to cingular i found out that i would have to spend $40 to get a cable to connect my samsung d807 to my laptop...but the only package they had included headphones...which i did not want...i foud this cable on amazon and saved $30...you can download the software needed from [...] and i can manage anything on my phone that i wan
Original Cingular 3-Pack Metal Stylus for Cingular 8125: Cell Phones & Service,5.0,Had heard other replacement styluses didn't quit fit properly.  These fit my Cingular 8125 perfectly
Original Cingular 3-Pack Metal Stylus for Cingular 8125: Cell Phones & Service,5.0,These replacement styluses fit perfectly into the phone and are an exact replacement for the original phone stylus
"Lithium Ion Battery for Motorola V170, V171, V173: Cell Phones & Service",5.0,"Works just fine! Delivery was earlier than predicted. I am well satisfied. I looked everywhere in two towns to buy such a simple thing but they didn't have them. I was told ""they can order one"". I thought to myself.......so what, so can I. This was much easier. I ordered it one evening while wearing my pajamas and it came right to my door----no muss, no fuss. This is the way to buy such items! Thanks for a great job"
Silicon Skin Protective for PDA Palm Treo 700w 700p (Orange): Cell Phones & Service,5.0,The silicone protective covering for the Treo was exactly what I wanted and just what I expected it to be.  It fits my Treo 650 perfectly and I couldn't be happier.  I am going to buy another in a different color
Silicon Skin Protective for PDA Palm Treo 700w 700p (Orange): Cell Phones & Service,5.0,"This is a great skin for a Treo 700.  I have used this product for about four months, and had another brand prior to that.  As others have noted, it does increase the thickness somewhat (but certainly no less than leather cases, etc).  But the ""thickness"" gains you considerable protection.  I have dropped my phone on concrete several times and nary a scratch.  I like the design of this unit as it leaves the keyboard exposed and thus it is easy to type.  The function buttons are under the skin, but easy to press.  "
Silicon Skin Protective for PDA Palm Treo 700w 700p (Orange): Cell Phones & Service,4.0,"The protective skin is a bit too thick for some applications (GPS car holder), but does do what is was designed to do. Solid grip, and non-slip. Would be nice if it was not so thick"
Silicon Skin Protective for PDA Palm Treo 700w 700p (Orange): Cell Phones & Service,5.0,"I use this all of the time.  It gives good protection, ease of use, and good handling.  Only disadvantage is that you can not keep it on when putting the unit in a vetical dock.  However, this is true of any protective skin.  Outstanding product."
Silicon Skin Protective for PDA Palm Treo 700w 700p (Orange): Cell Phones & Service,4.0,"Overall I'm happy with the skin. It fits the Treo 700 very closely. This was custom formed for every curve, bump, and button on the Treo. My one complaint is they advertise it as compatible with the 700w and 700p. I should have paid more attention to the pictures and thought about it. The 700w and p, if you don't know, are almost identical except for the buttons just below the screen. The button layout is the same, but they different icons and purposes. Well, the skin has images on the button covers for the 700w, not the 700p. Not a huge deal, just a slight annoyance. I'm going to see if there's a way to remove these somehow"
Motorola RAZR V3 Ratcheting Swivel Holster: Cell Phones & Service,4.0,"Compared to the ""face out"" belt clip I had previously, this ""face in"" version has proved to be a bit more stable and sturdy so far.  Hopefully, it will remain so.  For the price, it's not too hard to appreciate. "
Motorola RAZR V3 Ratcheting Swivel Holster: Cell Phones & Service,5.0,You can't beat this price. This holder works great. You must remove your phone before answering it. Make sure you put the phone in with the camera facing the clip. I put it in backwards at first. The phone won't stay in that way
Motorola RAZR V3 Ratcheting Swivel Holster: Cell Phones & Service,4.0,"This is a great holster, really cheap price, I ordered a couple this time because it's only fault is that it will break pretty easily if you sit in a chair and hit it on the arm of a chair, but for the money it's great"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,4.0,"This is a great cover to the Sansa MP3 player.  It is heavy duty rubber that is thin where it can be and thicker in all the necessary places.  It has a hard plastic screen shield that protects the Sansa screen from scratching or shattering.  You'd be silly not to purchase this $20 case to protect your $150+ investment.The one downside I can forsee is that the cover is too thick at the bottom to allow the player to sit in most cradles, docks, or speakers.  It is not difficult to put the case on, but it would be frustrating to take it on and off often.  Just something to consider if you see yourself using the player in docks or speakers often.  The standard USB cable that come with the product works great with the toughskin on"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,4.0,"I gave this four stars because the `jacket' adds significant bulk and weight to the Sansa product. What was once a slim, sleek product is now a rather large, rubberized item. On the plus side, this jacket definitely protects the MP3; it is very solid, and covers the item completely and securely. They included a belt clip, and a screen cover that is very hard and will not be easily scratched. The buttons around the wheel are far easier to press now. I wish there were other color choices, but over all I'm very pleased with the product. Before it was covered I was reluctant to put in my purse or pocket for fear of breakage and scratches to the screen, but now I feel very safe carrying the Sansa and taking it anywhere I go. Highly recommended product"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,4.0,"The Sansa e200 is good for all of the things it will do considering it is only a flash memory based player similar to the Ipod Nano.  Unlike, the Nano it will play video and comes with its own video conversion software.  Further, unlike the Nano, the Sansa has a built in FM tuner and FM recorder which can be nice.  Finally, the sansa has a voice recorder which I do not have a personal use for but just goes to show how feature rich this mp3 player is.On the negative side:The Sansa, which will accept upto a 2gig MicroSD memory card, but turns on slowly when a memory card is placed in the expansion slot.I like to listen to audio books and the Sansa does not have the ability to bookmark.  This makes listening to audio books very difficult.Overall, the Sansa is a very feature rich player with a great battery life   with only a few shortcomings"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,I bought this case for use at work. I work in a semi-dusty shop environment. I'm always bumping up against benches and shelving and this case has held up very well. I don't have to worry about the screen getting scratched (The screen on the Sansa e2oo series scratches very easily) with the hard plastic screen protector. I am very pleased with the Speck Toughskin and have recommended it to several friends and co-workers.
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,"While I thankfully haven't had to test the protective qualities of this product, it appears it will do the job nicely. The only thing I would change is to give it a fixed belt clip"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,"Great case, protects my Sansa well, even makes the buttons easier to push. Decent Sansa products are hard to find, thank you Speck"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,great choice for the casual to heavy duty sansa user.  strong and looks good.  It even comes with a clear plastic screen saver.I am very happy with this product
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,This is a must for anyone that is 'mobile'.  I am never home.  Always at Starbucks or Libraries studying and this added safety is necessary to protecting the player
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,"I really like this protective cover.  It is very well made, and seems like it will do an excellent job of protecting the Sansa even from a fall.  The funny thing is that now that it is in the ToughSkin I am much less likely to drop it.  Before I bought the ToughSkin, the my e280 was very slippery and easily dropped.  Now that it is in the case, it is very easy to hold and grip with very little pressure.  It is true that the buttons are easier to push with the ToughSkin on than it was without it.  The hard plastic screen cover was a surprising positive about this case as well.  The only problem being that the screen cover seems to scratch more easily than I would expect.  Overall, this is an excellent product that I would not hesitate to recommend"
Speck Products ToughSkin with Belt Clip for Sansa e200 (Black): Cell Phones & Service,5.0,"This cover is the best you can get for your Sansa E series player. It increases the size a little but the durability is worth it. The belt clip is great cause I use mine at the gym too. I purchased an armband but this is much better.  It also comes with a display cover that I have discovered is a necessary item, my display began to show minor scratches after only a couple of weeks use, so if you don't buy this, at least get the little expensive stick on covers. The toughskin also makes the function buttons work a little easier. The small down side to this cover is not being able to get to the micro-sd slot without removing the Sansa, but that is only a small issue. My advice, you have spent big bucks for a great little mp3 player so spend a little more and protect it the best you can"
"BODY GLOVE Scuba Cellsuit phone case with detachable, locking, swivel belt clip for the Nokia 6255i.: Cell Phones & Service",5.0,"I'm a previous owner of Body Glove Cel Phone cases (a Moto V810).I purchased this item from Amazon a few days ago for my 6255.  My Cel fits perfectly. The case protects every part of my Cel (buttons, screens, jacks) and the use of every option in the cel is so comfortable as it would be without the case, and looks nice.My next phone will have its body glove case too"
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,I got this case/holster a while back after another maker's fell apart in a short time.  I was impressed with the reviews I saw here. What I would add is that the case is durable and I am very pleased with it after owning it for about 6 months
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,"This case was a perfect fit for my Mot V180 phone. The top and bottom pieces slip on the phone separately, then snap together so they stay in place on the phone so it can't easily fall out (a problem that I'd had with a different product). The part that slips over the top of the phone has a built-in see-through window that lines up just right, so that the external display can be seen while the phone is in the case.The quality of construction looks to be pretty good, too"
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,"I was a little skeptical about buying this case for my phone. I wanted a holster that wasn't a sloppy generic model that didn't fit. I was absolutely pleased when this one arrived and I tried it on my Motorola V180. It fits like a glove and looks good. No complaints here. So if you have a V180 and your on the fence about taking the plunge and buying this let me assure you, that you won't be disappointed. The added bonus is the money you will save over buying one from your cell phone dealer:"
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,"This is a great case! I have a Motorola V180 and have purchased and returned 2 phone cases prior to this purchase having only had the phone for a month because they were such poor quality or the holes didn't line up.  Because this is a flip phone, most cases move when you open and shut the phone, covering speakers, etc.  This case is 2 pieces that connect together so the movement, when you open and close the phone, doesn't affect the placement of the holes, etc. in the case.  Also, the quality of materials and fit of this case are excellent. "
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,"After reading the reviews here of this case, I thought I'd take the plunge and try it.  The cases I'd seen in stores were fairly cheesey, although they were cheaper.  This is a wonderful case.  The materials are first-rate and the fit is perfect.  I highly recommend this case"
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,From longviewer's advice I got this case and he was right on!!!! Awesome custom fit!! Great case for the money THANK YOU !!!  Gar
Sydney Harbour Motorola v180 / v186 / v188 Lambskin Leather Case / Holster - NOT GENERIC: Cell Phones & Service,5.0,"This is for all the folks who got the free or nearly free Motorola V180 - Spend the money on this case to protect your phone!  I looked at many different cases in stores and online hoping to find something handsome but even more importantly - really PROTECTIVE.  The V180 apparently has had a few comments on the home screen going ka-plooky - 'nuf said - I needed a better grade, clear interior protector for the screen and touchpad.  Sydney Harbour gets high marks on this feature - not flimsy dull plastic but very clear, quality stuff.  Secondly, the super-soft, matte black leather is a sweet fit - nice and snug, form-fitting with no feel of strain or awkward stretching.  The cut outs are perfectly lined up too - there IS one for the speaker phone feature on the back (not mentioned in the ads).  Snap on the antenna loop and it gives the whole thing a very nice custom look and feel.  Sure this might look like a lot of review for a simple product - but if you're like me and only allow a few little bits of finery in your life, you try to make smart and carefully considered purchases. Be nice to yourself and your phone - Go with Sydney Harbour and avoid the cheaper stuff"
Retractable Travel Kit for Palm Treo 650 680 700wx 700w 700p 750v: Cell Phones & Service,5.0,"This device works great.  I use it on a USB Laptop to charge the Treo 650. I also use it on a wall outlet and the car.  No problems.  The cords retract when you want to fold it up so very convenient.  It does not come with a case, so you'll use your own bag or whatever.  The part that fits into the Treo is very secure.  It does not pop off like other chargers.  The only thing I can see that could be a problem is if you are rough with the pieces or they are just loose in a bag they can get lost or possibloy damaged"
"PREMIUM CELLET RETRACTABLE CAR CHARGER for NOKIA 3155i, 6101, 6102, 6102i, 6103, 6126, 6133, 6155i, 6165i, 6265i, 7360, 7370, E62, N73, N80, N90, N91, N93: Cell Phones & Service",5.0,"Retractables just take up less space among all the head phone wires, chargers, and you name it junk in our console between the van seats"
Sony Ericsson W300i Travel Charger / AC Adaptor / Battery Charger / Wall Charger - Also compatible with Sony Ericsson K750 W810 W800i W600 z525a z520a J230a J220a K550i W880i Z610i Z750i Cell Phones: Cell Phones & Service,5.0,We were deperate for a charger.  The local stores seemed to be out of them.  And we got it overnight as requested.  Unbelieveably fast.  Thank you - thank you - thank you!
Sony Ericsson W300i Travel Charger / AC Adaptor / Battery Charger / Wall Charger - Also compatible with Sony Ericsson K750 W810 W800i W600 z525a z520a J230a J220a K550i W880i Z610i Z750i Cell Phones: Cell Phones & Service,5.0,Functions the same as more expensive chargers sold in Cellphone stores.  Excellent product for the price.  I bought two...one for home and one for work
"Bargaincell- 2-Piece Value Combo Pack Of LG Chocolate VX8500, VX8600, KG800, Env VX9900 Includes: Vehicle Cigarette Lighter Power Charger with IC Chip + USB Data Cable: Cell Phones & Service",4.0, The included software for the USB cable does not have software or drivers for the enV VX9900. Price is right for the car charger though so I am not mad
"Motorola Q Skin, Black: Cell Phones & Service",5.0,"Skin was great and was shipped as described.  It really helps protect my Q. I like the texture of the skin,  feels like rubber.  Overall, it's worth buying.  It really protects my Q from scratches"
Sony Ericsson W550i W600i W800i K750 K750i Z520a Z525a Rapid Auto Car Charger: Cell Phones & Service,5.0,Nice price point.  Good quality.  Can't complain
"Dual Well Desktop Charger for Motorola i205, i710, i730: Cell Phones & Service",5.0,Great little item. Charges phone and second battery at the same time. It is nice to have it on the desk and I can use the speaker phone on my desk. No complaints about this charger at all
Samsung OEM Original Horizontal Leather Pouch Case for Samsung SPH-A900 / SGH-T809 / SGH-D807 / SGH-T709 / SCH-U420 / SGH-T719 / SGH-A707 - 17200000088: Cell Phones & Service,4.0,"Belt clip is sturdy.  Velcro is velcro (it's solid, but the separation noise can be annoying when you're trying to get to your phone in a quiet setting).  Love the flexability of the side connectors, allowing quick access to the phone.  Comfortable and fairly low profile.I have a Samsung D807"
Motorola SPN5185 Travel Charger: Cell Phones & Service,5.0,Shipper delivered this product in a timely manner and the product is of great quality
Motorola Razr V3 V3c V3m Blue Rubberize Crystal Case Cover with Removable Ratcheting Belt Clip: Cell Phones & Service,5.0,This is a very nice sleek cover and gives your phone a great feel and look
Original LG Chocolate VX8500 (1200mAh) Extended Life Battery: Cell Phones & Service,5.0,"Though it makes the phone a little more bulky than you might be used to at first, it quickly becomes a non-factor and though it doesn't provide quite as much extra life as I had hoped it would, it does in fact make the difference between my phone dying and my phone being usable for extended convos without that worry. A solid purchase"
"Wireless Solutions Car Charger for Blackberry 7100, 7100i 7100t, 7105t, 7130e, 7280, 8700c: Cell Phones & Service",5.0,This car charger for the Blackberry 7100 series is every bit as good as those available from the cell phone stores at a fraction of the price.  It is well made and works perfectly.  I also use it to charge my Motorola Bluetooth headset that has the same USB mini jack
Blackberry Lambskin Leather Swivel Holster for 8100 Pearl: Cell Phones & Service,5.0,I had been using this product for 2 weeks now. No problems/discomfort. Quality stuff
Blackberry Lambskin Leather Swivel Holster for 8100 Pearl: Cell Phones & Service,5.0,"These cases were not available when the Pearl hit the market, we were able to get them from this merchant.  Good quality item at a great price.  Thank you"
Blackberry Lambskin Leather Swivel Holster for 8100 Pearl: Cell Phones & Service,5.0,"I love my Blackberry Pearl and my swivel case is the icing on the proverbial cake.  Good quality swivel mechanism that appears to have the potential to last a long time, something that prior holsters have failed to do. I also like the magnetic closure, which snaps closed securely and quickly once I place my Pearl into the case, without the need for finding a snap fitting.  My older Blackberries have had cases which, after use, had their entries obstructed by flaps that fold over causing me to use the ""two-handed"" method for nesting my phone, one hand to move the flap out of the way, and the other to insert the phone into the case.  This is a very frustrating occurence since I am usually attempting the more-preferred ""one-handed"" approach. Although still relatively new, my new case appears to have no such appendage which might at a later date become worn and tired thereby causing an obstruction. Before I purchased my Leather Swivel case, I looked at 3rd party generic cases.  Each of these were unable to ""notify"" my Blackberry that it was in its holster.  With my new swivel case, as soon as I insert my Pearl, the display shuts off thereby extending battery life.  In addition, this feature allows different profiles to be selected for when my BB is holstered or not.  Also, since this is an OEM case, it was made especially for my Pearl.  When holsetered, both the USB connector,the earphone outlets and the volume control buttons are all accessible. With non-OEM cases, in order to use a hands free device or to charge my phone, I might have to remove the phone from its case. I am a little disappointed that the Pearl came with no case at all.  This is probably due to its small size and your ability to just slip the phone into your shirt pocket, unlike prior Blackberry devices.  Of course, that still exposes the vulnerable display to significant scratch-potential.  They should have at least provided a simple pouch, which would provide some protection.  This of course is a comment on the Pearl itself and not the swivel case, which is the subject of THIS review.  All-in-all, I highly recommend this case for those of you who still wear your phones on your belt ... and since I'm at it, I LOVE MY PEARL"
"USB Data Cable with Charger for Motorola V810, V710, A830, A835, A845, V265, V300, V302, V400, V500, V525, V555, V600, V620, Mpx220, ROKR E1, T731, T730, T722i, T721, T720i, V60, V66, V70, C332, C333(GSM), C343c, C353 + Internet: Cell Phones & Service",4.0,"I got this for my moto e815.  You need to hunt down all the drivers and software for it on your own if you want it to work well with the e815... The quality of the cable...well... it disconnects every couple minutes or so... but that was long enough for me to do a seem edit and so now I'll use bluetooth-obex to sync and transfer... which is all I needed it for.  The charger also connected/disconnected constantly...making my phone beep every 10 seconds as it started to charge/not charge repeatedly.  If you plan to use it for this purpose I recommend hunting down Moto phone tools 3.25b, e815 modded PST 7.11, SDmodified p2k seem, and the e815 usb drivers (usbmot2000.inf, and cdm1x.inf) Good luc"
