Product_Name,Rating,Review_Comments
Bluetooth USB Dongle/ Adapter - 100 Meters Blue (Retail Package): Cell Phones & Service,1.0,The external antenna is a plastic decoration only and does not do anything functional.  False advertising
Bluetooth USB Dongle/ Adapter - 100 Meters Blue (Retail Package): Cell Phones & Service,1.0,"Poor construction, software that is difficult to install, unable to run when installed, and requires you to purchase a license to get a working copy.  Buy something else that actually works"
Bluetooth USB Dongle/ Adapter - 100 Meters Blue (Retail Package): Cell Phones & Service,2.0,"I encourage many to stay away from this usb product; like previous reviewers said, just spend the extra money on a better usb dongle. As soon as i got this thing out of its package, i almost snapped the casing off due to its poor construction.  The main problem that i have experienced with this product is that although its range is ok(not the 100 meters that it claims), as soon as i go into a room thats only 10 feet away, has doors or walls in the way, the reception starts to fluctuate in and out every 2 minutes."
Bluetooth USB Dongle/ Adapter - 100 Meters Blue (Retail Package): Cell Phones & Service,1.0,"This item was an absolute waste of money and I'm all the more irritated for having purchased it.  Upon attempting to merely insert the device, the outer case of the dongle split open.  What I discovered?  That cute little 'antenna' doesn't actually connect to anything!  It's just a piece of plastic that hangs off the side!When I finally managed to get the damn thing running (the installation was completely unintuitive and required repeatedly attempting the same actions to so much as pair/connect a device) it worked fine - once.  I turned off my laptop, removed the dongle, and was amazed to discover that subsequently my computer failed to recognize the device at all.Do yourself a favor.  Shell out the extra 15-20-30 bucks or whatever and get a decent 2.0 bluetooth usb adapter.  Don't make this mistake"
Bluetooth USB Dongle/ Adapter - 100 Meters Blue (Retail Package): Cell Phones & Service,1.0,"I am not using this bluetooth dongle because the accessory software was so darned difficult to set up.  Instead, I cut my loses and purchased a different dongle which was truely plug-and-play"
Bluetooth USB Dongle/ Adapter - 100 Meters Blue (Retail Package): Cell Phones & Service,2.0,"The product works, but the software that claims to be windows compatible say's it is not when installing. Caused a lot of annoying delays when installing. Set system restore point before installing. Software hasn't caused any problems yet."
"Blackberry 7250, 7290 Extended Battery with Door - Black: Cell Phones & Service",1.0,"This is a terrible product. It is too big for your BlackBerry. They send it with another door for the backside because your current door won't fit over this huge battery!!It is frankly unbelievable that BlackBerry, and Amazon, would foist this product on us.The battery is so big that the device will no longer fit into your BlackBerry holster.DO NOT BUY THIS IDIOTIC PRODUCT"
"Ratcheting Swivel Belt Holster for palmTreo 650, 600: Cell Phones & Service",1.0,This device is unusable with a Treo 600.  Every time you try to put the phone in or take it out it pops out the memory card.  Don't waste your money
"Ratcheting Swivel Belt Holster for palmTreo 650, 600: Cell Phones & Service",2.0,Label states that it is for a 600....it doesnt fit a 650 as well as I thought i
"Ratcheting Swivel Belt Holster for palmTreo 650, 600: Cell Phones & Service",1.0,Very simple--It is not fit the Treo 650.  Look elsewhere for a case or clip
Motorola KRZR K1 Phone (at&t/Cingular): Cell Phones & Service,2.0,The KRZR is a really cool looking phone - but it has 2 huge issues - a very short battery life (1 day) and sllloooowwww reaction time - push the menu key and WAIT for it to come up.I would explore other options
Motorola KRZR K1 Phone (at&t/Cingular): Cell Phones & Service,1.0,"After reading the numerous positive reviews for this phone, I purchased.  Here are the main issues I have found with this phone:  1) The buttons are too small, particularly the main control button.  You have to used the side of your fingers to ensure that you do not hit too buttons at the same time. And, believe me, I do not have very large hands.  2) If you have quite a few contacts in your phone, you will be irritated by the delay when you scroll down quickly to select a contact.  You will notice that if you are not careful, you will dial the wrong contact due to the delay when scrolling and selecting quickly, so if this is you, be aware.  3) You must open the cover and look inside to see if you have missed a call or have a message.  VERY INCONVENIENT!!  There is no indication to show this on the top screen, only the inside screen.  4) On occasion, the display on the outside of the phone stops working entirely.  What you just need to do is power the phone down and they back up again.  Not optimal, and I probably just got a bad phone, but I am just waiting for the situation to get more frequent, so I can then deal with the likely nightmare of having to get a replacement phone from Motorola.  NOTE:  I have no personal vendetta against Motorola, but wanted to provide some real feedback rather than all just rosey stuff I bought into before purchasing"
Motorola KRZR K1 Phone (at&t/Cingular): Cell Phones & Service,1.0,I returned this phone after one week. Currntly the Motoral software has a glitch and you can't assign specifice ring tones to phone number.Ear piecs sound quality is marginal.text messaging is difficult becaust the keys are hard to see and too small.The back panel display is too small and hard to read.
Logitech Mobile Traveller Bluetooth Headset: Cell Phones & Service,2.0,"i think that logitech make the best accessories.  I have the camera, the fancy DiNovo bluetooth keyoard..... so naturally this headset was a no brainer.  The reason i got it was to use it with my computer setup as opposed to looking like a dork walking around in public.It worked on my dell 9200 laptop fine with skype however it did not work with my dell 8400 desktop using the Logitech Bluetooh hub.  Don't you find that strange?  Aside from that, it also did not work with my sony ericsson phone (can't remember the model).  In addition, it really hurts my ears.. not the most comfortable.... so you decide if this product works for you."
Logitech Mobile Traveller Bluetooth Headset: Cell Phones & Service,1.0,"This headset has a major flaw - the connections between the headset and phone are full of static.  The other parties don't hear it, but their voice is  constantly zapped by the static, and I'm asking them to repeat themselves. I've compared it with a couple other headsets I've got, and they don't have this problem in the same locations.  Actually, this headset has static problems ANYWHERE - office, car, out walking, you name it.Do yourself a favor and avoid this one"
Logitech Mobile Traveller Bluetooth Headset: Cell Phones & Service,2.0,"I've used the headset for a little over a year and, although plagued with disconnects when idle, was relatively pleased with the sound quality. Not being connected when calls came in was a major annoyance. There was no notice when it disconnected. Recently the plastic ear clip broke and I contacted Logitech and was informed that,since it was over the one year warranty, my only option would be to purchase a new headset; a huge price to pay for a piece that costs pennies.Logitech's concern for its customers appears to be nonexistant"
Logitech Mobile Traveller Bluetooth Headset: Cell Phones & Service,2.0,"I originally purchased the Logitech Mobile Freedom headset but when the clip that goes behind your ear broke, Logitech exchanged it for the Mobile Traveller. Unfortunately, this one is not comfortable at all. I agree with others that after 30-45 minutes, it feels like your ear is in a vise. It's true. It hurts.Sound quality is very good. People say they can hear me just fine, and I can hear them just fine.But it also disconnects with my cell phone when it is not in use. What good is that? Then when the phone rings, I don't hear it. Then the clip broke on this one as well. Logitech again replaced it. But how long will this one lsat? Do yourself a favor and skip this one"
Logitech Mobile Traveller Bluetooth Headset: Cell Phones & Service,2.0,This headset is uncomfortable to wear but if you heat the earpiece and bend it outwards and back it will fit just fine. You can also go to an eyewear store and have them do it for you.As for the performance it is great. I drive truck and have a lot of background noise and windows are usually down partially and everyone has no problems hearing and understanding me and I can hear them just fine also. The volume is great and at times I have to turn it down in volume. Have tried the AnycomHS-890 and this outperforms it hands down. Have had it drop my phone on occasion but never during a call where the Anycom would at any time. I would definitely  reccommend this headset to anyone in a noisy environment. Very satisified with the performance. Tried to change the rating and seems like can't do that once the review is written. Amazon needs to fix the edit system on this
Logitech Mobile Traveller Bluetooth Headset: Cell Phones & Service,2.0,"I've had two of these.  Both sounded and worked well for a few months.  then the piece that goes over the ear and is described as too tight broke completely off of the first unit and snapped in two places on the second.  When this happens, you're perfectly operating  earpiece becomes a bad piece of geek jewlery.  While it's perfmance was good before the break, the use of heap plastic under the rubberized piece instead of a small piece of ""memory titanum"" or something better renders this thing to the level of toxic waste (battery contains lithium I bet)   Skip by this one if you're smart.  I've been had twice"
Samsung TAD437JBEB OEM Travel Charger for Samsung SCH-U420/ SGH-A707/ SGH-D807/ SGH-D900/ SGH-I607/ SGH-T509/ SGH-T519/ SGH-T629/ SGH-T809: Cell Phones & Service,1.0,"The charger was not compatible with my Blackjack.  Terrible product, not as advertised"
Motorola RAZR V3 Mauve Phone (Unlocked): Cell Phones & Service,1.0,"I ordered a Motorola RAZR V3 Mauve Phone (Unlocked)a month ago. I was hoping to get the color that I saw on the web page...and that's where the problem lies. The image shown is completely misleading.The phone that I received, was mauve but a different one from the picture shown on the Amazon web site.The mauve phone that I got was a grayish dull mauve and not the pretty pinkish mauve as advertised. Also,the phone had 2 different color tones. At night/in the lighting at night, the top part of the phone(the part that flips open) and its corresponding part at the back of the phone looks completely gray.Needless to say, I spoke to customer service and sent the phone back for an exchange.I didn't have to pay the shipping charges. The 2nd phone that came had the same color problem again, so for the 2nd time I returned it and got my money refunded.I gave 1 star due to the customer service provided, but again they could not help me. Some one said it could be an item with a defect....but for methe whole experience was  disappointing.If you are ready to spend so much on this phone its because of the brand, and the 'color' which you will never get because Amazon has put the wrong image on the web page...very misleading and wrong to all the customers.Incidentally, this color as seen is offered by Verizon and they call it 'pink', but Amazon calls it 'mauve',though the phone and the image shown do not match. So stay away from ordering this pretty mauve phone...all you will get is loads of disappointment with your time being wasted."
"Samsung OEM Stereo Earbud Handsfree Headset for Samsung Black Carbon/ SGH-D900, Blackjack/ SGH-I607, SGH-A707, SGH-T809, SGH-D807, SGH-T629, SCH-U740 - Samsung Part # AEP420SBEB/STD [Retail Package]: Cell Phones & Service",1.0,"I have never met anybody that has ear-holes big enough for these! I even tried SuperGlue to put the things that fit inside the ear! That didnt work, so now I have a wire that plugs into my phone that is supposed to give me stereo sound & talk sitting in the seat next to me. I would not reccomend these to anybody. Truth Hurts & these Hurt My Ears"
"Samsung OEM Stereo Earbud Handsfree Headset for Samsung Black Carbon/ SGH-D900, Blackjack/ SGH-I607, SGH-A707, SGH-T809, SGH-D807, SGH-T629, SCH-U740 - Samsung Part # AEP420SBEB/STD [Retail Package]: Cell Phones & Service",2.0,"I don't know about you folks, but I have small ears.  Though the sound on these ear buds are good, I can't keep the darn things in my ear for more than 30 seconds at a time because they're too big for me, and FORGET about trying to walk and keep them in my ears.  Unfortunately, this renders them completely unusable and they sit in my drawer of orphaned cords. Good idea, badly designed for size differences."
Car Charger for LG VX8500 / Chocolate / KG800 cell phone: Cell Phones & Service,1.0,This product stopped working after about a week or two... lesson learned: buy OEM products instead of cheap knock-off
LG Hands-Free Headset with Answer/End: Cell Phones & Service,1.0,"Amazon rebate is a scam.  I purchased this headset on 1/23/2007, and received it on 1/25/2007.  However, the RebatesHQ site was not functioning on 1/25/2007.  When it works the next day, it can not locate the offer number, nor could this rebate be located from the manufacture.  If you click on the URL link supplied by Amazon Rebate form, you will be able to find the offer by Amazon order number, however, they will disconnect you in the next step saying 'session expired'.  There is no way around, what a scam.  It's a shame for Amazon to squeeze the last penny out of its customers.  It's $5.99, come on"
"Bargaincell- Brand New Universal Horizontal Pink Eva Pouch Leather Case With Belt Clip Of LG LX-550, CU500, Chocolate VX8600, Motorola RAZR V3, V3c, V3m, V3i, V3t, V3r, Samsung A900, T809, D807, A990, T629, Sanyo katana SCP-6600, 6600: Cell Phones & Service",2.0,"I bought this for my new Samsung slider phone (which I love) but this case is to snug for it.  The slider phone is a bit larger than the razor and once you get it in the case its hard to get out. It's a cute case, I would love to use if it was just a little larger."
CELLET HOT PINK (MAGENTA) RUBBERIZED PROGUARD COVER CASE with BLING for MOTOROLA RAZR V3 V3c V3m: Cell Phones & Service,1.0,"It was really cute when I got it.  Two days later, the color started chipping away. The stones started falling off as well. I was so disappointed when it happened since it looked so nice when I got it. I do not recommend buying it."
CELLET HOT PINK (MAGENTA) RUBBERIZED PROGUARD COVER CASE with BLING for MOTOROLA RAZR V3 V3c V3m: Cell Phones & Service,1.0,I bought this item at the end of January and received it in Febuary it is now March and the edges are all turning white and chipping away sorry I bought this I am going to order another color and see if it does the same.  Not very happy with this
USB Data Cable For Samsung Cingular 3G SYNC A707 BlackJack i607 Trace T519 T809 T509 D800 D807 T629: Cell Phones & Service,1.0,"Door stop....They have the M610 listed so I took a chance, but it will not charge the phone.  So, I'm out $10.00 (50% of the sprint price, however, Sprint is out of stock right now..."
USB Data Cable For Samsung Cingular 3G SYNC A707 BlackJack i607 Trace T519 T809 T509 D800 D807 T629: Cell Phones & Service,1.0,"I am sure it is a great cable but it does not work for Apple computers. Samsung does not have a driver that supports the cable and a mac. The company I ordered the cable from is great, easy to work with, but once again it does not work on a mac. Bummer. I have repeated that it does not work on a mac multiple times because I want to make it very clear that it doesnt work with a mac. I blame Samsung"
USB Data Cable For Samsung Cingular 3G SYNC A707 BlackJack i607 Trace T519 T809 T509 D800 D807 T629: Cell Phones & Service,1.0,It did not fit my phone and I was forced to go out and but another one
Smartphone 2.5mm to 3.5mm Stereo Headphone Adapter (2-Pack): Cell Phones & Service,1.0,"I bought these adaptors to use regular head phones (3mm) with my cell phone mp-3 (LG cu500) player.  Once you plug the 3mm headset into this adaptor you loose stereo sound. you only can hear the music through one ear.  Whoever started the whole 2.5mm adaptor in cell phones should be put in jail.  It makes it impossible to use a regular headset to listen to music on your cell phone.  I have tried 3 stereo cell phone headsets and they all have poor sound quality especially the base level.  They all have some type of flaw, the volume won't get loud enough, cord to short, poor sound, etc."
Smartphone 2.5mm to 3.5mm Stereo Headphone Adapter (2-Pack): Cell Phones & Service,1.0,I received 2 2.5mm to 3.5mm stereo headphone adapter. One didn't work. The other works but with a lot of loss of sound quality. If you push the headphone jack(male) all the way in to the adapter sound is cutoff on one speaker. You have to play with it and find the sweet spot where sound comes from both speakers. And even then the quality is not good
Smartphone 2.5mm to 3.5mm Stereo Headphone Adapter (2-Pack): Cell Phones & Service,2.0,"I would return this product if i thought it was worth my time and effort.  The 2.5 mm jack is slightly too small, creating a loose connection that ruins the experience of using it when doing anything active.  I tried both adapters (i bought the 2-pack) in two different devices and in all cases the connections was slightly loose.  In positive news, the connection at the 3.5 mm end is nicely snug"
Smartphone 2.5mm to 3.5mm Stereo Headphone Adapter (2-Pack): Cell Phones & Service,1.0,The adapter did not work when plugged in to a samsung m500. The sound only came out of one ear when plugged in
BLUE PROGUARD COVER SNAP-ON CASE for MOTOROLA RAZR / V3 / V3c / V3m: Cell Phones & Service,2.0,The color of the product I received is nothing like the picture! If you want Royal Blue then this is the case for you
BLUE PROGUARD COVER SNAP-ON CASE for MOTOROLA RAZR / V3 / V3c / V3m: Cell Phones & Service,1.0,I bought this exact case at the local mall and was told there was no refunds or exchanges.  Doh!  This crappy case broke within 3 weeks of use.  I only took it off approximately 3 times and babied it when I did.  No jostling or forcing the case.  The little prongs that held the front faceplate on broke and the teal metallic color started wearing after only this short time.Do not buy this POS unless you want to throw your money out
USB DATA CABLE + CD DRIVER for SAMSUNG SGH-D807 / SYNC SGH-A707: Cell Phones & Service,1.0,"I ordered one of these and it was dead on arrival.  Also, notice that this is not a Samsung OEM part.  If you call to ask for tech support from Samsung they will tell you they can't help you.  The only positive thing I have to say is that getting a refund was fairly painless"
USB DATA CABLE + CD DRIVER for SAMSUNG SGH-D807 / SYNC SGH-A707: Cell Phones & Service,1.0,"I go suckered in to buying this and was really exited waiting on it. When i got it in the mail i found that the c.d. they burned and sent with it would not work. You had to have the product license number, which i did not have because apparently it was a burned copy. i was never able to get it too work. my advvice to you is not to buy this product, but if you want to chance it you may be lucky. I wasnt"
USB DATA CABLE + CD DRIVER for SAMSUNG SGH-D807 / SYNC SGH-A707: Cell Phones & Service,1.0,Cool Concept and everything but when I tried to install the driver my CD-Rom drive wouldnt even pick up that little CD
Logitech Mobile Freedom Bluetooth Headset: Cell Phones & Service,2.0,Worked good for a few months.. then battery started draining fast.  Now after just 1 or 2 calls the battery is dead. 
Logitech Mobile Freedom Bluetooth Headset: Cell Phones & Service,2.0,"Bought this because Logitech has a great reputation with other products. I used this for a short period due to it being uncomfortable and I never found the battery life to be long enough. I actually went back to a Jabra wired unit until recently, when I purchased a Samsung bluetooth headset that is comfortable, has good battery life, and the sound is better. I guess I prefer the in-ear style"
Logitech Mobile Freedom Bluetooth Headset: Cell Phones & Service,2.0,"I have two of these head sets.  One never keeps its charge, pretty much from the time I bought it.  The other seems to charge alright.  the ear piece is cheap and feels like it could break off anytime.The sound quality on my end is good but my friends have complained about a slight buzzing sound and ask me to switch to a wired mic.Also it's big and heavy compared to the motorola I own.  I highly recomend the motorola. (sorry i dont know the model number off hand"
Logitech Mobile Freedom Bluetooth Headset: Cell Phones & Service,2.0,"Good sound nd price, nicely connect with mobile,,, however NOT WORK at all with my PC neither MAC... Once it's connected with my moble, they refuse to get in touch with any PC. they don't connect with 2 diveces in same time, it's OK,,,, but even if turn off my mobile nd renew all profile, still it's not changing. No Connection with MY PC,, so I was expecting use this for my Skype but NO WAY. real cheap gadget :"
Logitech Mobile Freedom Bluetooth Headset: Cell Phones & Service,1.0,"The sound quality was excellent, but the earpiece is flimsy and irreplacable: terrific electrical engineering, poor mechanical engineering.I loved it when it wasn't broken.  Even wind didn't seem to bother the headset much.  The voice quality was great on transmission and reception.  But the earpiece is incredibly flimsy and can't be replaced.  I got a new headset the first time on warranty.  The second time it broke I could have gotten a free replacement again but I didn't want the hassle.  I have a Scala now that I've been using for months and I'm very happy with it, even though the sound and wind-immunity doesn't measure up to the Logitech"
Logitech Mobile Freedom Bluetooth Headset: Cell Phones & Service,1.0,I CANNOT BELIEVE HOW POOR THIS PRODUCT WAS MADE. THE HELL WITH THIS PRODUCT. NOBODAY NOOOOOOOOOBOOOOOODY BUY THSI PRODUCT. TALK ABOUT POOR
"Cell Phone/Electronics Charging Station, Faux Leather - (Brown): Cell Phones & Service",2.0,"Although this product is very nice, I feel as though the wording that they use to describe it is incorrect. To me the words ""charge all at once"" means that I can charge all the devices with only one cord that plugs into the wall. However, this is not the case. This item is simply a method for organizing you devices. Although it is a nice idea, it is certainly not worth the $34.99 I paid, and if it wasn't a gift, and Christmas wasn't 3.5 days away, I WOULD return it. I feel that by using the words, ""charge all at once"" they are purposely misleading the customer."
Palm Treo 600 USB Charger/Data Cable: Cell Phones & Service,1.0,"In the ad, this cable charger claims to sync and charge but will not hotsync to my Treo. It will charge but I already have a home and a car charger so it serves me no purpose. Falsely calims to sync"
BlackBerry 8100c Pearl (at&t/Cingular): Cell Phones & Service,2.0,"The phone is great .. and I knew it would be.  And I am a devoted Amazon shopper.  My concern was always whether Amazon was up to the daunting task of selling cell phones and service plans ... a concern that has proved well founded.I was originally concerned because of feedback I had read on this site indicating the Pearl ""shipped hot,"" with an active SIM, which meant for those that -- like me - were upgrading (vs. new service), their existing phone would stop working while the new phone was en route.  To be fair, that did NOT happen; however, I received the Pearl with a SIM card that the phone would not accept.The instructions that are sent with the phone say that all you have to do is insert the SIM, turn on the phone, and it will work.  And, if it doesn't work, it says, don't call Cingular, call Amazon.  I followed the instructions -- phone didn't work, I called Amazon, at which point the CSR told me that he had all my information and someone would be contacting me in 48 HOURS!!!Unfortunately, I let the poor guy have it ... I told him what I truly believe, which is that it is COMPLETELY unacceptable to tell me I have to wait 2 days just to talk to someone about why my phone - which is supposed to work out of the box -- isn't working.So - 5 Stars for the phone itself ... awesome!  2 stars for Amazon ... they do NOT have the kinks worked out yet.  On a positive note -- I immediately called Cingular, and they resolved the problem for me on the spot (SIM was not activated / in the system)"
Palm Treo 650 Phone Car charger: Cell Phones & Service,1.0,I've purchased this car charger for my Treo and theorder was delivered promptly. Unfortunately theconnector that was suppose to go into my Treo 650 did not fit (too big) so I wasn't able to connect it andcharge the phone. I send it back
"Bargaincell- Brand New LG VX6000, CU320, CU400, CU500 USB Data Cable: Cell Phones & Service",1.0,this product was listed as being for my phone..when it arrived the cable did not list my phone model number and the software listed all other models. it was misleading. and it never worked even messed up my phone a little. and i lost 5.00 in shipping because of the decpetion
"Bargaincell- Brand New LG VX6000, CU320, CU400, CU500 USB Data Cable: Cell Phones & Service",1.0,This product really needs Installation Assistance. Too many options and I spent 2 hours trying to figure it out. I'm going to call to get more info. ARRIVAL TIME = ***** 5 starsPRICE = ***** 5 starsInstallation and Ease = * 1 sta
"Bargaincell- Brand New LG VX6000, CU320, CU400, CU500 USB Data Cable: Cell Phones & Service",1.0,"I bought this product, for my cell wich was listed on their description, and it so happens that the software will not work, they did not sent the drivers, I would not do business with this people again. this has not only been a waiste of money but also a waiste of time.  Amazon should not permit them take people's money like that...   Amazon suports those fakes"
"Bargaincell- Brand New LG VX6000, CU320, CU400, CU500 USB Data Cable: Cell Phones & Service",1.0,"Junk! Sent with a CD that had a USB driver but wouldn't work on two different computers. Contacted the shipper, Bargaincell, but their only help was to send an email with links to various drivers for other cellphones or links that no longer existed. The email stated emphatically that they don't provide support for the product. "
"Bargaincell- Brand New LG VX6000, CU320, CU400, CU500 USB Data Cable: Cell Phones & Service",1.0,"I bought this product to download pictures from my cell phone onto the computer.  The description stated that it would work for my selected model phone, however, it does NOT!!  The software needed to download the pictures is not correct. When we called the customer services they were of no help - they had no idea what to say or do to correct the problem.  Apparently I am not the only person to have this problem with the product.  Again, the cell phone models listed as being compatable with this data cable are NOT accurate.  It does not work"
Car Charger Motorola V80 V260 V262 V265 V300 V400 V500 V505 V551 V557 V600 V690 V710 V810 A630 A845 E815 Vehicle CAR Battery Charger / Adapter: Cell Phones & Service,1.0,"This product is the worst of its kind! It lasted a couple of months at the most, it is not at all worth the price, no matter how cheap. I picked one up at WalMart for ten bucks that works great, don't waste your time on this one. It is cheap, but don't be had, stay away from this product"
Audiovox 8610 Vox Prepaid Phone (Virgin Mobile): Cell Phones & Service,1.0,"My old Audiovox phone, the 8500 was great. It fell in the toilet, though, and they didn't sell them anymore at the Virgin webstore, so I bought the 8610 at a local Sprint store. What a big mistake. It is awful with the poor sound quality, short battery life, horrible ringtones, and worst of all, I was unable to ever retrieve my voicemail! Hello? and it has the most horrible graphics. Does anyone want to buy it, along with all the accessories?? It is barely used...So I looked on Ebay and found a used 8500 and bid on it, won it, and now I am happy again as it is far superior to the 8610. I like the 8500s micro-size, simplicity, ringtones, animated graphics, etc. I must be careful not to lose it, or drop it in the toilet again, though. My 8500 was replaced last year when I lost the first one, but I cannot get another replacement as I bought this one used.The pay as you go works fine for me as I do not want to have a cell phone clued to my head. I use it to check my land line for messages and for brief calls. Do not buy the 8610, whatever you do"
Audiovox 8610 Vox Prepaid Phone (Virgin Mobile): Cell Phones & Service,1.0,"This review is more about Virgin Mobil customer service than the phone. I ordered a VOX 8610 on 1/22/2007 online thru Virgin Mobile. The phone wouldn't charge. I called customer service and explained the problem. They said did I want a charger or another phone. I replied that I could not tell if it was the charger or the phone that was at fault so please send a new kit.  I received a phone but not a charger and it also wouldn't charge. I called customer service and explained the issue and it must be the charger at fault. The rep said they would not send a new charger, that I would have to purchase one.  I said this didn't make any sense, according to the offer I could return the phone for a full refund and does that mean that to get a new phone and charge  I need to return the phones for a refund and then order another one to get a charger?  The support rep said yes and that I had to make up my mind - either return the phone or purchase a charger.  I asked to speak to a supervisor. The customer support rep kept going off line (to talk to someone?) but refused or couldn't get a supervisor to talk to me.  She then asked for the ESN number of the phone. When I said I didn't know what an 'ESN' number she indignantly explained that it was like a serial number on the back of the phone. I'm not clear why she needed this, since I haven't activated the phone and I already referenced the order (vmu) number.  At any rate I had been on the phone now for over 40 min with the support rep (obviously not very cost effective for virgin mobile) and  at least she was trying to track down some info - or so I thought - she finally came back on line and said that the computer was down and she couldn't handle my order - that I would have to call back.  I called back, had to work my way thru the answering system and got thru to RMA and a fellow named Mike.  Mike  explained that they couldn't send a charger (none in stock) and that I would have to send the entire phone back - which is what I am now doing - 60+ minutes after the initial call. I have to say that my interactions with virgin mobile so far has not been positive. They customer service staff is  obviously  poorly trained and not empowered to make decisions.  The interfaces with support are youth geared - not a bad thing except when it is at the expense of treating adults courteously and professionally.  I am sending the phone back for a refund and re-considering the provider for pay-as-you-go service.   01/26/2007."
Audiovox 8610 Vox Prepaid Phone (Virgin Mobile): Cell Phones & Service,1.0,"I have had this phone for about six months.  I replaced a Kyocera that I disliked because it was so big, but the size of this phone does not begin to make up for its problems.  The menus are very poorly designed, they are difficult to navigate and it's hard to do anything.  The ringer speaker is inside the phone, so when it's closed, it's almost impossible to hear.  I almost never hear it ring.  I usually keep it in my pocket with the vibrate turned on, but if you turn the phone off, the vibrate gets turned off, so you have to remember to turn that back on!  I hate this phone, and will be replacing it soon."
Audiovox 8610 Vox Prepaid Phone (Virgin Mobile): Cell Phones & Service,2.0," I reluctantly bought this phone because my Kyocera Slider suddenly died on me conveniently 3 months after VM's warranty was up and i had just purchased a $20 phone card + had airtime credits which were not refundable.  Now i am not a teen and my phone and things do not receive harsh treatment.My kyocera slider actually looked like new when it died with no scratches what-so-ever so i was pretty upset.After multiple calls and 2 emails to VM it was pretty clear they weren't going to do anything to help.      I was offered a replacement slider at $20.Obviously I didn't want the same one that could possibly die on me after a couple of months so like i was saying I had no other recourse but to purchase this Audiovox 8610.By the way AFTER I PURCHASED THE PHONE AT A LOCAL STORE IN TOWN (when i called to activate the phone)they have the nerve to tell me that I could've purchased the same 8610 from them at a discount price of $24.99 because the slider died.The f!@%ng idiots!HELLO COULD YA NOT HAVE TOLD ME SOONER???and after i spent $50 + tax.sheesh!  Anyway back to the phone review..the ringer is indeed low as others have reported here.Its so low that if its in my purse i can't even hear it! WTF??? Also the battery life sucks, no sooner does the thing ring and the batteries at half.It also doesnt get good service with the VM/Sprint network, my slider had xcellent service w/it despite everything and rarely if ever dropped calls.      So I've had it 5 days and I'm considering attempting to bring it back where I purchased it from.However i don't want to buy an expensive phone from VM because I'm seriously reconsidering continuing w/them.  The way I see it VM leaves alot to be desired with the quality of phones they sell + they are expensive.I am a lite user but if you talk slightly more than usual you end up feeling it wallet- wise.Prior to these issues I was a happy VM customer but not anymore.  "
Kyocera switch_back Prepaid Phone (Virgin Mobile): Cell Phones & Service,1.0,The phone may be fine but I will never know because my Virgin Mobile service never really worked. Perhaps it was the phones fault I never received text messages even though they were being deducted from my account. Overall their customer service is AWFUL. Days of waiting and receiving no information. I had to file 4 investigations because they would close them without resolving the issue or they were not filled out right. I spent hours on the phone with them and never had the problem fixed. Now I have thrown away a bunch of money for crappy service. I plan to just run out the minutes and then disconnect the phone. Its garbage.I went with the T-Mobile Sidekick and already am way happier
Kyocera switch_back Prepaid Phone (Virgin Mobile): Cell Phones & Service,1.0,"This phone could quite possibly be the biggest piece of technology crap. Its useless, the software on it is very cheap and childish. Not professional at all, the camera is pitiful, and the keys are too small for anyone who doesn't have 10yr old hands. Just because it has a qwerty keyboard; that doesnt mean that it is an outstanding phone when in reality this is a waste of cash. Purchase a different phone this one is not worth it"
Motorola C332/ C331g/ C333g/ C350/ C350g/ C353/ C359/ C650/ V180/ V186/V188/V220 Rapid Travel/ Home Plug In Wall Battery Charger: Cell Phones & Service,1.0, Bought a cell phone battery from this company and it was defective and died ONE WEEK after their return/replacement deadline.  Shouldn't a cell phone battery last longer than a month??  They refuse to refund or replace.  They are a shady company and I'll never do business with them again and will warn others to do the same
Samsung Blackjack Smartphone (at&t/Cingular): Cell Phones & Service,2.0,"I've had this thing for two weeks.  Coming from the Blackberry 8700c, this phone is a big disappointment.  Work issued this and took away the Blackberry and I'm stuck with it.  All I can do is whine on the Internet, so here it goes. The more I use the thing the less I like it.  Here's my list, good and bad.* Battery life - attrocious.  Use the extended battery, throw away the standard one.  Trust me.  Grade: D.* Navigation - cumbersome.  The keys are too small, the 5-way nav with buttons get pressed accidentally.  Workable if you don't have huge hands.  Grade: B* Windows Mobile - I hate it.  Why do applications not quit when you end them?  Instead they stay memory resident and you have to manually cancel them using the task manager.  The menu is pre-loaded with goodies to buy from Cingular, how convenient.  Grade: C+ if you bother to learn the shortcut keys.* Java is broken, Google email doesn't work.  Maps DOES work with the new version, thankfully.  Grade: C.* No standard headphone jack.  HELLO??  This is suppose to be an MP3 player, right?  Somebody explain to me why this is OK.  Grade: F.* Phone quality - Grade A.  Yes, they did something right.  The phone works great, reception is great, speakerphone is great.  Bluetooth is great. * Outlook & email - This is workable, but difficult.  You can write an email, you can edit your schedule and tasks, but it's not easy.  If Blackberry gets and ""A"" (and it does), Blackjack gets a C.  It doesn't synch notes, so if you're an Outlook Notes person you're just left out, sorry.  Why??* Hardware quality - Very good, B+.  The thing really feels solidly built.  The screen is vibrant and attractive.  The camera seems to work fine, although I may use it twice per year.In short, if you really want to get work done on your phone get a Blackberry.  If you want a phone that does a lot of things poorly but looks nice, this could be the one for you."
